,lineage,ncomph,ncompk,mdeg_l,dmdeg_l,mdeg_h,dmdeg_h,mcompmass_h,mcompmass_d,fdim0,cnumh,cnumk,area_l,area_h,circum_l,circum_h,circ0,circ1,asra0,asra1
0,/home/tjc54/datasets/SCC_timelapse/14/p1,0.0001987696337245223,360.5214594765504,0.8529938454436657,4672.981357789251,1.7372322617908351,2400.9259729881023,1151550.2530585956,5534495609.470955,-47.49823630550911,0.0002880075950707071,4.351078994486291,620.1163627107699,627.0123149280865,117.8355776335172,113.66067666192546,-460.2176818409151,0.7224753776509105,2688.3081928035517,2.1763124166874688
1,/home/tjc54/datasets/SCC_timelapse/21/p1,0.0002045586611280216,329.58725773881065,0.9174473280117674,4071.018464614717,1.4414337185186126,120.8726594400423,1646713.5494470526,7461306553.621865,-73.18062511761926,0.0002769414801072054,4.012838703081397,853.1083461005148,826.2556131236323,146.85362825431585,114.80101951187143,-156.90402950312716,0.6121982502754708,936.6433397503749,2.6789984986271516
2,/home/tjc54/datasets/SCC_timelapse/7/p1,0.00024127264733831498,398.80445288065397,0.7068168394954295,4044.764938623596,1.5191955900295453,2454.265065649327,1537692.4009597627,9091702464.444418,-47.35142228818369,0.00037068736598363323,4.234305644659387,675.9057671257506,601.4292555754398,127.53875990436349,116.88056760548369,-137.86883976692263,0.6326490878248362,885.9772244466335,2.598325437096429
